,filename,num_rows,filesize_MB,central_ra,central_dec
39771,chunk_ra_45.5_dec_82.5_table.h5,6716,1.8513803482055664,45.5,82.5
39772,chunk_ra_45.5_dec_83.5_table.h5,5926,1.7902936935424805,45.5,83.5
39773,chunk_ra_45.5_dec_84.5_table.h5,4897,1.6846303939819336,45.5,84.5
39774,chunk_ra_45.5_dec_85.5_table.h5,3999,1.5313129425048828,45.5,85.5
39775,chunk_ra_45.5_dec_86.5_table.h5,3212,1.4607629776000977,45.5,86.5
39776,chunk_ra_45.5_dec_87.5_table.h5,2614,1.366535186767578,45.5,87.5
39777,chunk_ra_45.5_dec_88.5_table.h5,1623,1.3010034561157229,45.5,88.5
39778,chunk_ra_45.5_dec_89.5_table.h5,724,1.188675880432129,45.5,89.5
39779,chunk_ra_46.5_dec_77.5_table.h5,13811,2.753232002258301,46.5,77.5
39780,chunk_ra_46.5_dec_78.5_table.h5,12401,2.586034774780273,46.5,78.5
39781,chunk_ra_46.5_dec_79.5_table.h5,14312,2.765439033508301,46.5,79.5
39782,chunk_ra_46.5_dec_80.5_table.h5,8836,2.110081672668457,46.5,80.5
39783,chunk_ra_46.5_dec_81.5_table.h5,7904,2.0086803436279297,46.5,81.5
39784,chunk_ra_46.5_dec_82.5_table.h5,7273,1.9435834884643557,46.5,82.5
39785,chunk_ra_46.5_dec_83.5_table.h5,6153,1.7926959991455078,46.5,83.5
39786,chunk_ra_46.5_dec_84.5_table.h5,4998,1.686004638671875,46.5,84.5
39787,chunk_ra_46.5_dec_85.5_table.h5,3898,1.5268354415893557,46.5,85.5
39788,chunk_ra_46.5_dec_86.5_table.h5,3413,1.4660024642944336,46.5,86.5
39789,chunk_ra_46.5_dec_87.5_table.h5,2538,1.3624258041381836,46.5,87.5
39790,chunk_ra_46.5_dec_88.5_table.h5,1482,1.2992019653320312,46.5,88.5
39791,chunk_ra_46.5_dec_89.5_table.h5,650,1.140544891357422,46.5,89.5
39792,chunk_ra_47.5_dec_77.5_table.h5,14629,2.8265552520751958,47.5,77.5
39793,chunk_ra_47.5_dec_78.5_table.h5,12988,2.6079587936401367,47.5,78.5
39794,chunk_ra_47.5_dec_79.5_table.h5,11555,2.440842628479004,47.5,79.5
39795,chunk_ra_47.5_dec_80.5_table.h5,10641,2.324867248535156,47.5,80.5
39796,chunk_ra_47.5_dec_81.5_table.h5,7980,2.013927459716797,47.5,81.5
39797,chunk_ra_47.5_dec_82.5_table.h5,8812,2.1133689880371094,47.5,82.5
39798,chunk_ra_47.5_dec_83.5_table.h5,6491,1.8511343002319336,47.5,83.5
39799,chunk_ra_47.5_dec_84.5_table.h5,5228,1.690373420715332,47.5,84.5
39800,chunk_ra_47.5_dec_85.5_table.h5,3767,1.5249738693237305,47.5,85.5
39801,chunk_ra_47.5_dec_86.5_table.h5,3620,1.5231189727783203,47.5,86.5
39802,chunk_ra_47.5_dec_87.5_table.h5,2314,1.3602371215820312,47.5,87.5
39803,chunk_ra_47.5_dec_88.5_table.h5,1520,1.296894073486328,47.5,88.5
39804,chunk_ra_47.5_dec_89.5_table.h5,581,1.1395492553710938,47.5,89.5
39805,chunk_ra_48.5_dec_77.5_table.h5,14130,2.758872032165528,48.5,77.5
39806,chunk_ra_48.5_dec_78.5_table.h5,12612,2.597819328308105,48.5,78.5
39807,chunk_ra_48.5_dec_79.5_table.h5,11400,2.436849594116211,48.5,79.5
39808,chunk_ra_48.5_dec_80.5_table.h5,9162,2.16860294342041,48.5,80.5
39809,chunk_ra_48.5_dec_81.5_table.h5,7968,2.010565757751465,48.5,81.5
39810,chunk_ra_48.5_dec_82.5_table.h5,8131,2.009783744812012,48.5,82.5
39811,chunk_ra_48.5_dec_83.5_table.h5,6184,1.8389759063720703,48.5,83.5
39812,chunk_ra_48.5_dec_84.5_table.h5,5490,1.6976137161254885,48.5,84.5
39813,chunk_ra_48.5_dec_85.5_table.h5,3957,1.52789306640625,48.5,85.5
39814,chunk_ra_48.5_dec_86.5_table.h5,3449,1.4689702987670898,48.5,86.5
39815,chunk_ra_48.5_dec_87.5_table.h5,2490,1.3623275756835938,48.5,87.5
39816,chunk_ra_48.5_dec_88.5_table.h5,1498,1.2970247268676758,48.5,88.5
39817,chunk_ra_48.5_dec_89.5_table.h5,579,1.1398544311523438,48.5,89.5
39818,chunk_ra_49.5_dec_77.5_table.h5,14808,2.8246212005615234,49.5,77.5
39819,chunk_ra_49.5_dec_78.5_table.h5,12462,2.5960731506347656,49.5,78.5
39820,chunk_ra_49.5_dec_79.5_table.h5,12129,2.5125789642333984,49.5,79.5
39821,chunk_ra_49.5_dec_80.5_table.h5,9998,2.2781782150268555,49.5,80.5
39822,chunk_ra_49.5_dec_81.5_table.h5,7921,2.0129690170288086,49.5,81.5
39823,chunk_ra_49.5_dec_82.5_table.h5,6991,1.9430723190307615,49.5,82.5
39824,chunk_ra_49.5_dec_83.5_table.h5,6216,1.8481197357177732,49.5,83.5
39825,chunk_ra_49.5_dec_84.5_table.h5,5275,1.6914119720458984,49.5,84.5
39826,chunk_ra_49.5_dec_85.5_table.h5,4074,1.530282974243164,49.5,85.5
39827,chunk_ra_49.5_dec_86.5_table.h5,3095,1.4602956771850586,49.5,86.5
39828,chunk_ra_49.5_dec_87.5_table.h5,2454,1.3605270385742188,49.5,87.5
39829,chunk_ra_49.5_dec_88.5_table.h5,1393,1.215192794799805,49.5,88.5
39830,chunk_ra_49.5_dec_89.5_table.h5,612,1.1402320861816406,49.5,89.5
39831,chunk_ra_50.5_dec_77.5_table.h5,13591,2.6635637283325195,50.5,77.5
39832,chunk_ra_50.5_dec_78.5_table.h5,12418,2.600399971008301,50.5,78.5
39833,chunk_ra_50.5_dec_79.5_table.h5,11234,2.4447336196899414,50.5,79.5
39834,chunk_ra_50.5_dec_80.5_table.h5,9723,2.2752513885498047,50.5,80.5
39835,chunk_ra_50.5_dec_81.5_table.h5,8519,2.107969284057617,50.5,81.5
39836,chunk_ra_50.5_dec_82.5_table.h5,7865,2.0046157836914062,50.5,82.5
39837,chunk_ra_50.5_dec_83.5_table.h5,6643,1.8541326522827148,50.5,83.5
39838,chunk_ra_50.5_dec_84.5_table.h5,5316,1.6897363662719729,50.5,84.5
39839,chunk_ra_50.5_dec_85.5_table.h5,4176,1.6035432815551758,50.5,85.5
39840,chunk_ra_50.5_dec_86.5_table.h5,3168,1.460911750793457,50.5,86.5
39841,chunk_ra_50.5_dec_87.5_table.h5,2461,1.3602380752563477,50.5,87.5
39842,chunk_ra_50.5_dec_88.5_table.h5,1418,1.2680778503417969,50.5,88.5
39843,chunk_ra_50.5_dec_89.5_table.h5,695,1.1380128860473633,50.5,89.5
39844,chunk_ra_51.5_dec_77.5_table.h5,12981,2.599346160888672,51.5,77.5
39845,chunk_ra_51.5_dec_78.5_table.h5,12822,2.61306381225586,51.5,78.5
39846,chunk_ra_51.5_dec_79.5_table.h5,10411,2.335944175720215,51.5,79.5
39847,chunk_ra_51.5_dec_80.5_table.h5,8483,2.108279228210449,51.5,80.5
39848,chunk_ra_51.5_dec_81.5_table.h5,8191,2.015167236328125,51.5,81.5
39849,chunk_ra_51.5_dec_82.5_table.h5,7833,2.0101232528686523,51.5,82.5
39850,chunk_ra_51.5_dec_83.5_table.h5,7064,1.945333480834961,51.5,83.5
39851,chunk_ra_51.5_dec_84.5_table.h5,5188,1.6833763122558594,51.5,84.5
39852,chunk_ra_51.5_dec_85.5_table.h5,4283,1.6194324493408203,51.5,85.5
39853,chunk_ra_51.5_dec_86.5_table.h5,3304,1.463235855102539,51.5,86.5
39854,chunk_ra_51.5_dec_87.5_table.h5,2508,1.3625898361206057,51.5,87.5
39855,chunk_ra_51.5_dec_88.5_table.h5,1499,1.2973661422729492,51.5,88.5
39856,chunk_ra_51.5_dec_89.5_table.h5,663,1.1406545639038086,51.5,89.5
39857,chunk_ra_52.5_dec_77.5_table.h5,12703,2.593966484069824,52.5,77.5
39858,chunk_ra_52.5_dec_78.5_table.h5,12694,2.606851577758789,52.5,78.5
39859,chunk_ra_52.5_dec_79.5_table.h5,10724,2.3507442474365234,52.5,79.5
39860,chunk_ra_52.5_dec_80.5_table.h5,8927,2.169020652770996,52.5,80.5
39861,chunk_ra_52.5_dec_81.5_table.h5,7695,2.010030746459961,52.5,81.5
39862,chunk_ra_52.5_dec_82.5_table.h5,7579,2.010825157165528,52.5,82.5
39863,chunk_ra_52.5_dec_83.5_table.h5,6612,1.856541633605957,52.5,83.5
39864,chunk_ra_52.5_dec_84.5_table.h5,5692,1.783611297607422,52.5,84.5
39865,chunk_ra_52.5_dec_85.5_table.h5,4191,1.6200380325317385,52.5,85.5
39866,chunk_ra_52.5_dec_86.5_table.h5,3581,1.521733283996582,52.5,86.5
39867,chunk_ra_52.5_dec_87.5_table.h5,2410,1.360147476196289,52.5,87.5
39868,chunk_ra_52.5_dec_88.5_table.h5,1424,1.2687969207763672,52.5,88.5
39869,chunk_ra_52.5_dec_89.5_table.h5,659,1.141183853149414,52.5,89.5
39870,chunk_ra_53.5_dec_77.5_table.h5,13759,2.7573909759521484,53.5,77.5
39871,chunk_ra_53.5_dec_78.5_table.h5,13641,2.6794023513793945,53.5,78.5
39872,chunk_ra_53.5_dec_79.5_table.h5,11656,2.500152587890625,53.5,79.5
39873,chunk_ra_53.5_dec_80.5_table.h5,9543,2.183051109313965,53.5,80.5
39874,chunk_ra_53.5_dec_81.5_table.h5,7692,2.005007743835449,53.5,81.5
39875,chunk_ra_53.5_dec_82.5_table.h5,7066,1.9459800720214844,53.5,82.5
39876,chunk_ra_53.5_dec_83.5_table.h5,6811,1.852743148803711,53.5,83.5
39877,chunk_ra_53.5_dec_84.5_table.h5,5204,1.6869831085205078,53.5,84.5
39878,chunk_ra_53.5_dec_85.5_table.h5,4167,1.585916519165039,53.5,85.5
39879,chunk_ra_53.5_dec_86.5_table.h5,3984,1.5271329879760742,53.5,86.5
39880,chunk_ra_53.5_dec_87.5_table.h5,2401,1.3599119186401367,53.5,87.5
39881,chunk_ra_53.5_dec_88.5_table.h5,1363,1.2094240188598633,53.5,88.5
39882,chunk_ra_53.5_dec_89.5_table.h5,621,1.140604019165039,53.5,89.5
39883,chunk_ra_54.5_dec_77.5_table.h5,13118,2.6611480712890625,54.5,77.5
39884,chunk_ra_54.5_dec_78.5_table.h5,13269,2.67604923248291,54.5,78.5
39885,chunk_ra_54.5_dec_79.5_table.h5,11148,2.4401588439941406,54.5,79.5
39886,chunk_ra_54.5_dec_80.5_table.h5,8955,2.1755285263061523,54.5,80.5
39887,chunk_ra_54.5_dec_81.5_table.h5,7169,1.948664665222168,54.5,81.5
39888,chunk_ra_54.5_dec_82.5_table.h5,7348,1.9497833251953125,54.5,82.5
39889,chunk_ra_54.5_dec_83.5_table.h5,6856,1.8625125885009768,54.5,83.5
39890,chunk_ra_54.5_dec_84.5_table.h5,5236,1.6899566650390625,54.5,84.5
39891,chunk_ra_54.5_dec_85.5_table.h5,4293,1.6195783615112305,54.5,85.5
39892,chunk_ra_54.5_dec_86.5_table.h5,3828,1.5254974365234375,54.5,86.5
39893,chunk_ra_54.5_dec_87.5_table.h5,2506,1.3618841171264648,54.5,87.5
39894,chunk_ra_54.5_dec_88.5_table.h5,1282,1.2109851837158203,54.5,88.5
39895,chunk_ra_54.5_dec_89.5_table.h5,562,1.1394195556640625,54.5,89.5
39896,chunk_ra_55.5_dec_77.5_table.h5,14466,2.82717514038086,55.5,77.5
39897,chunk_ra_55.5_dec_78.5_table.h5,13045,2.670465469360352,55.5,78.5
39898,chunk_ra_55.5_dec_79.5_table.h5,11303,2.44326400756836,55.5,79.5
39899,chunk_ra_55.5_dec_80.5_table.h5,9224,2.1828975677490234,55.5,80.5
39900,chunk_ra_55.5_dec_81.5_table.h5,7428,1.956587791442871,55.5,81.5
39901,chunk_ra_55.5_dec_82.5_table.h5,7051,1.94660758972168,55.5,82.5
39902,chunk_ra_55.5_dec_83.5_table.h5,7289,1.9448413848876955,55.5,83.5
39903,chunk_ra_55.5_dec_84.5_table.h5,5344,1.6913480758666992,55.5,84.5
39904,chunk_ra_55.5_dec_85.5_table.h5,4919,1.6841373443603516,55.5,85.5
39905,chunk_ra_55.5_dec_86.5_table.h5,3602,1.523076057434082,55.5,86.5
39906,chunk_ra_55.5_dec_87.5_table.h5,2345,1.358534812927246,55.5,87.5
39907,chunk_ra_55.5_dec_88.5_table.h5,1252,1.210672378540039,55.5,88.5
39908,chunk_ra_55.5_dec_89.5_table.h5,539,1.1396799087524414,55.5,89.5
39909,chunk_ra_56.5_dec_77.5_table.h5,13275,2.6683387756347656,56.5,77.5
39910,chunk_ra_56.5_dec_78.5_table.h5,13223,2.6711597442626958,56.5,78.5
39911,chunk_ra_56.5_dec_79.5_table.h5,11656,2.5026512145996094,56.5,79.5
39912,chunk_ra_56.5_dec_80.5_table.h5,9214,2.1800756454467773,56.5,80.5
39913,chunk_ra_56.5_dec_81.5_table.h5,8375,2.1103439331054688,56.5,81.5
39914,chunk_ra_56.5_dec_82.5_table.h5,7679,2.0065832138061523,56.5,82.5
39915,chunk_ra_56.5_dec_83.5_table.h5,7153,1.9479942321777344,56.5,83.5
39916,chunk_ra_56.5_dec_84.5_table.h5,5764,1.784073829650879,56.5,84.5
39917,chunk_ra_56.5_dec_85.5_table.h5,4918,1.6821174621582031,56.5,85.5
39918,chunk_ra_56.5_dec_86.5_table.h5,3519,1.521341323852539,56.5,86.5
39919,chunk_ra_56.5_dec_87.5_table.h5,2730,1.3646926879882812,56.5,87.5
39920,chunk_ra_56.5_dec_88.5_table.h5,1266,1.210306167602539,56.5,88.5
39921,chunk_ra_56.5_dec_89.5_table.h5,527,1.1323833465576172,56.5,89.5
39922,chunk_ra_57.5_dec_77.5_table.h5,13897,2.7679367065429688,57.5,77.5
39923,chunk_ra_57.5_dec_78.5_table.h5,13525,2.67352294921875,57.5,78.5
39924,chunk_ra_57.5_dec_79.5_table.h5,12042,2.5069055557250977,57.5,79.5
39925,chunk_ra_57.5_dec_80.5_table.h5,11832,2.495848655700684,57.5,80.5
39926,chunk_ra_57.5_dec_81.5_table.h5,8523,2.1137819290161133,57.5,81.5
39927,chunk_ra_57.5_dec_82.5_table.h5,8048,2.0115528106689453,57.5,82.5
39928,chunk_ra_57.5_dec_83.5_table.h5,7108,1.946908950805664,57.5,83.5
39929,chunk_ra_57.5_dec_84.5_table.h5,5741,1.7811861038208008,57.5,84.5
39930,chunk_ra_57.5_dec_85.5_table.h5,4776,1.6269245147705078,57.5,85.5
39931,chunk_ra_57.5_dec_86.5_table.h5,3637,1.5222349166870115,57.5,86.5
39932,chunk_ra_57.5_dec_87.5_table.h5,2504,1.360398292541504,57.5,87.5
39933,chunk_ra_57.5_dec_88.5_table.h5,1279,1.211259841918945,57.5,88.5
39934,chunk_ra_57.5_dec_89.5_table.h5,502,1.132023811340332,57.5,89.5
39935,chunk_ra_58.5_dec_77.5_table.h5,14284,2.77346134185791,58.5,77.5
39936,chunk_ra_58.5_dec_78.5_table.h5,14424,2.836000442504883,58.5,78.5
39937,chunk_ra_58.5_dec_79.5_table.h5,13037,2.6644363403320312,58.5,79.5
39938,chunk_ra_58.5_dec_80.5_table.h5,9340,2.183460235595703,58.5,80.5
39939,chunk_ra_58.5_dec_81.5_table.h5,8870,2.1161088943481445,58.5,81.5
39940,chunk_ra_58.5_dec_82.5_table.h5,7761,2.011829376220703,58.5,82.5
39941,chunk_ra_58.5_dec_83.5_table.h5,7107,1.9460248947143557,58.5,83.5
39942,chunk_ra_58.5_dec_84.5_table.h5,5982,1.7869224548339844,58.5,84.5
39943,chunk_ra_58.5_dec_85.5_table.h5,4759,1.626115798950195,58.5,85.5
39944,chunk_ra_58.5_dec_86.5_table.h5,3882,1.5253286361694336,58.5,86.5
39945,chunk_ra_58.5_dec_87.5_table.h5,2518,1.3593711853027344,58.5,87.5
39946,chunk_ra_58.5_dec_88.5_table.h5,1214,1.2068891525268557,58.5,88.5
39947,chunk_ra_58.5_dec_89.5_table.h5,501,1.1317777633666992,58.5,89.5
39948,chunk_ra_59.5_dec_77.5_table.h5,15755,2.9933624267578125,59.5,77.5
39949,chunk_ra_59.5_dec_78.5_table.h5,16015,3.005703926086426,59.5,78.5
39950,chunk_ra_59.5_dec_79.5_table.h5,14107,2.771818161010742,59.5,79.5
39951,chunk_ra_59.5_dec_80.5_table.h5,9365,2.180771827697754,59.5,80.5
39952,chunk_ra_59.5_dec_81.5_table.h5,8950,2.1729888916015625,59.5,81.5
39953,chunk_ra_59.5_dec_82.5_table.h5,7301,1.951033592224121,59.5,82.5
39954,chunk_ra_59.5_dec_83.5_table.h5,7099,1.94974422454834,59.5,83.5
39955,chunk_ra_59.5_dec_84.5_table.h5,6091,1.7903900146484375,59.5,84.5
39956,chunk_ra_59.5_dec_85.5_table.h5,4882,1.684086799621582,59.5,85.5
39957,chunk_ra_59.5_dec_86.5_table.h5,4114,1.534480094909668,59.5,86.5
39958,chunk_ra_59.5_dec_87.5_table.h5,2668,1.3629627227783203,59.5,87.5
39959,chunk_ra_59.5_dec_88.5_table.h5,1294,1.2105321884155271,59.5,88.5
39960,chunk_ra_59.5_dec_89.5_table.h5,596,1.1403045654296875,59.5,89.5
39961,chunk_ra_60.5_dec_77.5_table.h5,15244,2.9309329986572266,60.5,77.5
39962,chunk_ra_60.5_dec_78.5_table.h5,16813,3.098726272583008,60.5,78.5
39963,chunk_ra_60.5_dec_79.5_table.h5,12960,2.61611557006836,60.5,79.5
39964,chunk_ra_60.5_dec_80.5_table.h5,9177,2.181992530822754,60.5,80.5
39965,chunk_ra_60.5_dec_81.5_table.h5,9662,2.275069236755371,60.5,81.5
39966,chunk_ra_60.5_dec_82.5_table.h5,7895,2.016397476196289,60.5,82.5
39967,chunk_ra_60.5_dec_83.5_table.h5,6834,1.860203742980957,60.5,83.5
39968,chunk_ra_60.5_dec_84.5_table.h5,5547,1.7769556045532229,60.5,84.5
39969,chunk_ra_60.5_dec_85.5_table.h5,4939,1.6829824447631836,60.5,85.5
39970,chunk_ra_60.5_dec_86.5_table.h5,3840,1.5257749557495115,60.5,86.5
39971,chunk_ra_60.5_dec_87.5_table.h5,2784,1.4224462509155271,60.5,87.5
39972,chunk_ra_60.5_dec_88.5_table.h5,1464,1.2887802124023438,60.5,88.5
39973,chunk_ra_60.5_dec_89.5_table.h5,512,1.132054328918457,60.5,89.5
39974,chunk_ra_61.5_dec_77.5_table.h5,13277,2.6684350967407227,61.5,77.5
39975,chunk_ra_61.5_dec_78.5_table.h5,14497,2.833775520324707,61.5,78.5
39976,chunk_ra_61.5_dec_79.5_table.h5,13044,2.662631034851074,61.5,79.5
39977,chunk_ra_61.5_dec_80.5_table.h5,9394,2.1852598190307617,61.5,80.5
39978,chunk_ra_61.5_dec_81.5_table.h5,11716,2.493246078491211,61.5,81.5
39979,chunk_ra_61.5_dec_82.5_table.h5,7457,1.9539165496826167,61.5,82.5
39980,chunk_ra_61.5_dec_83.5_table.h5,6823,1.8554096221923828,61.5,83.5
39981,chunk_ra_61.5_dec_84.5_table.h5,5705,1.782365798950195,61.5,84.5
39982,chunk_ra_61.5_dec_85.5_table.h5,4214,1.6174888610839844,61.5,85.5
39983,chunk_ra_61.5_dec_86.5_table.h5,4054,1.5273971557617188,61.5,86.5
39984,chunk_ra_61.5_dec_87.5_table.h5,2762,1.369001388549805,61.5,87.5
39985,chunk_ra_61.5_dec_88.5_table.h5,1463,1.2964353561401367,61.5,88.5
39986,chunk_ra_61.5_dec_89.5_table.h5,479,1.1317510604858398,61.5,89.5
39987,chunk_ra_62.5_dec_77.5_table.h5,13769,2.7697677612304688,62.5,77.5
39988,chunk_ra_62.5_dec_78.5_table.h5,13596,2.680002212524414,62.5,78.5
39989,chunk_ra_62.5_dec_79.5_table.h5,13200,2.6709423065185547,62.5,79.5
39990,chunk_ra_62.5_dec_80.5_table.h5,10793,2.3462724685668945,62.5,80.5
39991,chunk_ra_62.5_dec_81.5_table.h5,9363,2.180344581604004,62.5,81.5
39992,chunk_ra_62.5_dec_82.5_table.h5,7526,1.956934928894043,62.5,82.5
39993,chunk_ra_62.5_dec_83.5_table.h5,7316,1.9493322372436523,62.5,83.5
39994,chunk_ra_62.5_dec_84.5_table.h5,5447,1.692051887512207,62.5,84.5
39995,chunk_ra_62.5_dec_85.5_table.h5,4927,1.6820087432861328,62.5,85.5
39996,chunk_ra_62.5_dec_86.5_table.h5,4971,1.680440902709961,62.5,86.5
39997,chunk_ra_62.5_dec_87.5_table.h5,2829,1.451554298400879,62.5,87.5
39998,chunk_ra_62.5_dec_88.5_table.h5,1235,1.2075672149658203,62.5,88.5
39999,chunk_ra_62.5_dec_89.5_table.h5,510,1.1328496932983398,62.5,89.5
40000,chunk_ra_63.5_dec_77.5_table.h5,13946,2.7705440521240234,63.5,77.5
40001,chunk_ra_63.5_dec_78.5_table.h5,13768,2.761897087097168,63.5,78.5
40002,chunk_ra_63.5_dec_79.5_table.h5,12838,2.6039600372314453,63.5,79.5
40003,chunk_ra_63.5_dec_80.5_table.h5,10014,2.2754058837890625,63.5,80.5
40004,chunk_ra_63.5_dec_81.5_table.h5,8430,2.106276512145996,63.5,81.5
40005,chunk_ra_63.5_dec_82.5_table.h5,7836,2.0126523971557617,63.5,82.5
40006,chunk_ra_63.5_dec_83.5_table.h5,8150,2.017606735229492,63.5,83.5
40007,chunk_ra_63.5_dec_84.5_table.h5,5327,1.6921539306640625,63.5,84.5
40008,chunk_ra_63.5_dec_85.5_table.h5,5117,1.6858539581298828,63.5,85.5
40009,chunk_ra_63.5_dec_86.5_table.h5,4005,1.5271587371826172,63.5,86.5
40010,chunk_ra_63.5_dec_87.5_table.h5,2602,1.3615942001342771,63.5,87.5
40011,chunk_ra_63.5_dec_88.5_table.h5,1265,1.211069107055664,63.5,88.5
40012,chunk_ra_63.5_dec_89.5_table.h5,531,1.1327800750732422,63.5,89.5
40013,chunk_ra_64.5_dec_77.5_table.h5,13649,2.6814184188842773,64.5,77.5
40014,chunk_ra_64.5_dec_78.5_table.h5,13660,2.6824722290039062,64.5,78.5
40015,chunk_ra_64.5_dec_79.5_table.h5,12249,2.5128889083862305,64.5,79.5
40016,chunk_ra_64.5_dec_80.5_table.h5,12132,2.5092811584472656,64.5,80.5
40017,chunk_ra_64.5_dec_81.5_table.h5,7869,2.018098831176758,64.5,81.5
40018,chunk_ra_64.5_dec_82.5_table.h5,7215,1.9502668380737305,64.5,82.5
40019,chunk_ra_64.5_dec_83.5_table.h5,7343,1.9486474990844729,64.5,83.5
40020,chunk_ra_64.5_dec_84.5_table.h5,5349,1.6919164657592771,64.5,84.5
40021,chunk_ra_64.5_dec_85.5_table.h5,5597,1.7697219848632812,64.5,85.5
40022,chunk_ra_64.5_dec_86.5_table.h5,3705,1.524187088012695,64.5,86.5
40023,chunk_ra_64.5_dec_87.5_table.h5,2436,1.3609504699707031,64.5,87.5
40024,chunk_ra_64.5_dec_88.5_table.h5,1086,1.208683967590332,64.5,88.5
40025,chunk_ra_64.5_dec_89.5_table.h5,523,1.1402997970581057,64.5,89.5
40026,chunk_ra_65.5_dec_77.5_table.h5,13592,2.6829795837402344,65.5,77.5
40027,chunk_ra_65.5_dec_78.5_table.h5,13515,2.679376602172852,65.5,78.5
40028,chunk_ra_65.5_dec_79.5_table.h5,11264,2.4426965713500977,65.5,79.5
40029,chunk_ra_65.5_dec_80.5_table.h5,9653,2.2789134979248047,65.5,80.5
40030,chunk_ra_65.5_dec_81.5_table.h5,8237,2.078898429870605,65.5,81.5
40031,chunk_ra_65.5_dec_82.5_table.h5,7449,1.950570106506348,65.5,82.5
40032,chunk_ra_65.5_dec_83.5_table.h5,6793,1.8554296493530276,65.5,83.5
40033,chunk_ra_65.5_dec_84.5_table.h5,5211,1.6921930313110352,65.5,84.5
40034,chunk_ra_65.5_dec_85.5_table.h5,5082,1.678114891052246,65.5,85.5
40035,chunk_ra_65.5_dec_86.5_table.h5,3394,1.4640655517578125,65.5,86.5
40036,chunk_ra_65.5_dec_87.5_table.h5,2350,1.3590717315673828,65.5,87.5
40037,chunk_ra_65.5_dec_88.5_table.h5,1148,1.2096328735351562,65.5,88.5
40038,chunk_ra_65.5_dec_89.5_table.h5,468,1.1315364837646484,65.5,89.5
40039,chunk_ra_66.5_dec_77.5_table.h5,13817,2.767375946044922,66.5,77.5
40040,chunk_ra_66.5_dec_78.5_table.h5,13782,2.7663259506225586,66.5,78.5
40041,chunk_ra_66.5_dec_79.5_table.h5,12153,2.50974178314209,66.5,79.5
40042,chunk_ra_66.5_dec_80.5_table.h5,11854,2.4957046508789062,66.5,80.5
40043,chunk_ra_66.5_dec_81.5_table.h5,8764,2.110227584838867,66.5,81.5
40044,chunk_ra_66.5_dec_82.5_table.h5,7627,2.004788398742676,66.5,82.5
40045,chunk_ra_66.5_dec_83.5_table.h5,6658,1.8520212173461916,66.5,83.5
40046,chunk_ra_66.5_dec_84.5_table.h5,5362,1.692291259765625,66.5,84.5
40047,chunk_ra_66.5_dec_85.5_table.h5,4716,1.620035171508789,66.5,85.5
40048,chunk_ra_66.5_dec_86.5_table.h5,3633,1.5238094329833984,66.5,86.5
40049,chunk_ra_66.5_dec_87.5_table.h5,2360,1.3607378005981443,66.5,87.5
40050,chunk_ra_66.5_dec_88.5_table.h5,1173,1.2095518112182615,66.5,88.5
40051,chunk_ra_66.5_dec_89.5_table.h5,421,1.1313934326171875,66.5,89.5
40052,chunk_ra_67.5_dec_77.5_table.h5,12717,2.612142562866211,67.5,77.5
40053,chunk_ra_67.5_dec_78.5_table.h5,12387,2.60909366607666,67.5,78.5
40054,chunk_ra_67.5_dec_79.5_table.h5,11765,2.512483596801758,67.5,79.5
40055,chunk_ra_67.5_dec_80.5_table.h5,9991,2.284308433532715,67.5,80.5
40056,chunk_ra_67.5_dec_81.5_table.h5,7979,2.020371437072754,67.5,81.5
40057,chunk_ra_67.5_dec_82.5_table.h5,6889,1.917753219604492,67.5,82.5
40058,chunk_ra_67.5_dec_83.5_table.h5,7420,1.949045181274414,67.5,83.5
40059,chunk_ra_67.5_dec_84.5_table.h5,5663,1.784698486328125,67.5,84.5
40060,chunk_ra_67.5_dec_85.5_table.h5,4464,1.6231203079223633,67.5,85.5
40061,chunk_ra_67.5_dec_86.5_table.h5,3859,1.5284767150878906,67.5,86.5
40062,chunk_ra_67.5_dec_87.5_table.h5,2588,1.366689682006836,67.5,87.5
40063,chunk_ra_67.5_dec_88.5_table.h5,1164,1.2096529006958008,67.5,88.5
40064,chunk_ra_67.5_dec_89.5_table.h5,449,1.1314020156860352,67.5,89.5
40065,chunk_ra_68.5_dec_77.5_table.h5,13179,2.6705284118652344,68.5,77.5
40066,chunk_ra_68.5_dec_78.5_table.h5,12584,2.6076250076293945,68.5,78.5
40067,chunk_ra_68.5_dec_79.5_table.h5,12213,2.513176918029785,68.5,79.5
40068,chunk_ra_68.5_dec_80.5_table.h5,9322,2.184368133544922,68.5,80.5
40069,chunk_ra_68.5_dec_81.5_table.h5,8999,2.1717233657836914,68.5,81.5
40070,chunk_ra_68.5_dec_82.5_table.h5,7049,1.9415826797485352,68.5,82.5
40071,chunk_ra_68.5_dec_83.5_table.h5,6316,1.847304344177246,68.5,83.5
40072,chunk_ra_68.5_dec_84.5_table.h5,5325,1.6904706954956057,68.5,84.5
40073,chunk_ra_68.5_dec_85.5_table.h5,4437,1.6209182739257812,68.5,85.5
40074,chunk_ra_68.5_dec_86.5_table.h5,3767,1.5221986770629885,68.5,86.5
40075,chunk_ra_68.5_dec_87.5_table.h5,2693,1.366560935974121,68.5,87.5
40076,chunk_ra_68.5_dec_88.5_table.h5,1199,1.2073402404785156,68.5,88.5
40077,chunk_ra_68.5_dec_89.5_table.h5,535,1.1395463943481443,68.5,89.5
